,Fire Size Rank,AWND,CLDD,DP10,DX90,PRCP,TAVG,TMAX,TMIN,PRCP_6M,PRCP_RS,DX90_2M,DP10_2M,Receives Snow,Mar_SP,Mar_WC,Mar_Dens,Elevation,Apr,Aug,Dec,Feb,Jan,Jul,Jun,Mar,May,Nov,Oct,Sep
34236,Very Large,10.1,160.0,0.0,19.0,0.0,69.9,89.7,50.0,3.61,5.83,6.0,1.0,0.0,0.0,0.0,0.0,1643.6808,0,0,0,0,0,0,1,0,0,0,0,0
34237,Very Large,5.6,59.0,0.0,4.0,0.0,65.0,79.2,50.9,2.88,2.92,1.0,2.0,0.0,0.0,0.0,0.0,2873.9808000000003,0,0,0,0,0,0,0,0,1,0,0,0
34238,Very Large,6.3,23.0,0.0,1.0,0.01,63.2,69.9,56.5,3.69,3.84,0.0,2.0,0.0,0.0,0.0,0.0,921.9048,0,0,0,0,0,0,0,0,1,0,0,0
34239,Very Large,8.5,174.0,2.0,9.0,0.38,69.6,84.1,55.0,6.2700000000000005,6.5600000000000005,1.0,5.0,1.0,48.3,18.6,0.39,675.8448000000001,0,0,0,0,0,0,0,0,1,0,0,0
34240,Very Large,6.7,13.0,1.0,1.0,0.27,60.2,73.2,47.3,2.6100000000000003,2.8800000000000003,1.0,4.0,0.0,0.0,0.0,0.0,583.9824,1,0,0,0,0,0,0,0,0,0,0,0
34241,Very Large,9.4,0.0,0.0,0.0,0.01,45.0,64.1,25.8,1.26,1.31,0.0,0.0,1.0,78.7,32.5,0.41,4097.7192000000005,0,0,0,0,0,0,0,1,0,0,0,0
34243,Very Large,7.8,0.0,5.0,0.0,3.34,45.1,55.0,35.2,1.82,5.98,0.0,4.0,0.0,0.0,0.0,0.0,2903.5080000000003,0,0,0,1,0,0,0,0,0,0,0,0
34244,Very Large,8.3,262.0,0.0,24.0,0.0,73.3,93.4,53.2,2.12,5.83,23.0,1.0,0.0,0.0,0.0,0.0,1489.4832,0,0,0,0,0,1,0,0,0,0,0,0
34245,Very Large,4.9,311.0,0.0,20.0,0.0,75.4,91.5,59.2,0.7,2.92,34.0,0.0,0.0,0.0,0.0,0.0,2739.4680000000003,0,1,0,0,0,0,0,0,0,0,0,0
34246,Very Large,5.6,285.0,1.0,19.0,0.11,74.4,91.8,57.1,4.67,27.71,57.0,0.0,1.0,33.1,51.6,1.56,2621.3592000000003,0,0,0,0,0,0,0,0,0,0,0,1
34247,Very Large,5.8,372.0,0.0,19.0,0.03,77.2,91.5,62.9,1.37,4.46,33.0,0.0,0.0,0.0,0.0,0.0,2549.1816000000003,0,0,0,0,0,0,0,0,0,0,0,1
34248,Very Large,5.6,237.0,0.0,17.0,0.0,72.8,89.3,56.2,5.0600000000000005,15.37,39.0,0.0,1.0,9.7,4.3,0.44,262.464,0,0,0,0,0,0,0,0,0,0,0,1
34249,Very Large,2.0,0.0,6.0,0.0,4.4,53.7,68.1,39.2,0.88,28.37,22.0,0.0,0.0,0.0,0.0,0.0,2394.984,0,0,0,0,0,0,0,0,0,1,0,0
34250,Very Large,5.1,199.0,1.0,16.0,0.36,71.6,88.6,54.7,3.09,13.47,46.0,0.0,0.0,0.0,0.0,0.0,2181.732,0,0,0,0,0,0,0,0,0,0,0,1
34251,Very Large,7.6,123.0,2.0,5.0,0.8,67.5,81.2,53.7,2.5900000000000003,19.28,44.0,1.0,0.0,0.0,0.0,0.0,1742.1048,0,0,0,0,0,0,0,0,0,0,1,0
34268,Medium,4.7,9.0,0.0,1.0,0.02,60.4,72.1,48.7,16.15,19.39,0.0,7.0,0.0,0.0,0.0,0.0,246.06,0,0,0,0,0,0,0,0,1,0,0,0
34270,Large,4.9,7.0,0.0,0.0,0.0,62.7,75.3,50.0,15.509999999999998,19.39,1.0,2.0,0.0,0.0,0.0,0.0,147.636,0,0,0,0,0,0,1,0,0,0,0,0
34283,Very Large,9.2,13.0,0.0,0.0,0.0,62.5,73.1,51.9,9.94,12.68,2.0,5.0,0.0,0.0,0.0,0.0,1899.5832,0,0,0,0,0,0,1,0,0,0,0,0
34286,Small,8.5,202.0,0.0,20.0,0.0,71.6,92.2,51.0,12.68,13.74,16.0,4.0,0.0,0.0,0.0,0.0,2391.7032,0,0,0,0,0,0,1,0,0,0,0,0
34295,Medium,9.2,13.0,0.0,0.0,0.0,62.5,73.1,51.9,9.94,12.68,2.0,5.0,0.0,0.0,0.0,0.0,564.2976,0,0,0,0,0,0,1,0,0,0,0,0
34306,Medium,8.7,7.0,0.0,0.0,0.0,62.2,68.8,55.6,9.2,12.68,2.0,0.0,0.0,0.0,0.0,0.0,623.352,0,0,0,0,0,1,0,0,0,0,0,0
34313,Small,8.7,7.0,0.0,0.0,0.0,62.2,68.8,55.6,9.2,12.68,2.0,0.0,0.0,0.0,0.0,0.0,400.2576,0,0,0,0,0,1,0,0,0,0,0,0
34330,Small,6.9,0.0,0.0,0.0,0.06,60.0,66.5,53.5,6.960000000000001,13.75,0.0,0.0,0.0,0.0,0.0,0.0,669.2832000000001,0,1,0,0,0,0,0,0,0,0,0,0
34333,Small,6.3,162.0,0.0,16.0,0.02,70.1,89.7,50.6,4.81,13.74,37.0,0.0,0.0,0.0,0.0,0.0,643.0368000000001,0,0,0,0,0,0,0,0,0,0,0,1
34339,Large,6.9,13.0,0.0,1.0,0.06,62.0,70.7,53.3,3.39,12.68,0.0,0.0,0.0,0.0,0.0,0.0,488.8392,0,0,0,0,0,0,0,0,0,0,0,1
34361,Medium,3.6,10.0,1.0,0.0,0.52,60.5,71.3,49.8,1.15,19.39,1.0,0.0,0.0,0.0,0.0,0.0,524.928,0,0,0,0,0,0,0,0,0,0,1,0
34371,Small,4.7,47.0,0.0,1.0,0.0,65.1,76.4,53.8,16.63,24.38,1.0,1.0,0.0,0.0,0.0,0.0,127.9512,0,0,0,0,0,1,0,0,0,0,0,0
34378,Small,6.7,432.0,0.0,26.0,0.0,78.9,99.3,58.6,12.23,13.46,30.0,1.0,1.0,105.3,45.6,0.43,2017.692,0,0,0,0,0,1,0,0,0,0,0,0
34382,Small,8.5,51.0,0.0,1.0,0.0,64.8,74.3,55.3,11.51,14.63,0.0,1.0,0.0,0.0,0.0,0.0,1358.2512000000002,0,0,0,0,0,1,0,0,0,0,0,0
34383,Medium,8.5,51.0,0.0,1.0,0.0,64.8,74.3,55.3,11.51,14.63,0.0,1.0,0.0,0.0,0.0,0.0,1151.5608,0,0,0,0,0,1,0,0,0,0,0,0
34385,Small,6.7,432.0,0.0,26.0,0.0,78.9,99.3,58.6,12.23,13.46,30.0,1.0,0.0,0.0,0.0,0.0,515.0856,0,0,0,0,0,1,0,0,0,0,0,0
34396,Very Large,8.5,51.0,0.0,1.0,0.0,64.8,74.3,55.3,11.51,14.63,0.0,1.0,0.0,0.0,0.0,0.0,1292.6352000000002,0,0,0,0,0,1,0,0,0,0,0,0
34404,Small,4.9,9.0,0.0,1.0,0.0,61.9,69.6,54.2,12.579999999999998,24.38,1.0,0.0,0.0,0.0,0.0,0.0,561.0168,0,1,0,0,0,0,0,0,0,0,0,0
34413,Small,7.6,16.0,0.0,1.0,0.0,63.0,70.9,55.2,9.54,14.63,1.0,0.0,0.0,0.0,0.0,0.0,305.1144,0,1,0,0,0,0,0,0,0,0,0,0
34421,Medium,5.1,7.0,2.0,0.0,0.82,59.4,68.2,50.7,0.99,7.239999999999999,0.0,1.0,0.0,0.0,0.0,0.0,869.412,0,0,0,0,0,0,0,0,0,0,1,0
34460,Large,9.2,0.0,0.0,0.0,0.03,56.9,65.4,48.3,3.5500000000000003,3.58,0.0,1.0,0.0,0.0,0.0,0.0,311.676,0,0,0,0,0,0,0,0,1,0,0,0
34473,Medium,9.8,3.0,0.0,0.0,0.0,59.9,68.2,51.5,2.6699999999999995,3.58,0.0,0.0,0.0,0.0,0.0,0.0,193.5672,0,0,0,0,0,0,1,0,0,0,0,0
34474,Small,7.6,0.0,0.0,0.0,0.01,57.6,64.5,50.8,9.0,10.95,0.0,4.0,0.0,0.0,0.0,0.0,383.8536,0,0,0,0,0,0,1,0,0,0,0,0
34482,Small,9.8,3.0,0.0,0.0,0.0,59.9,68.2,51.5,2.6699999999999995,3.58,0.0,0.0,0.0,0.0,0.0,0.0,912.0624,0,0,0,0,0,0,1,0,0,0,0,0
34492,Large,4.3,9.0,0.0,0.0,0.02,61.0,72.7,49.4,15.88,19.540000000000003,0.0,3.0,0.0,0.0,0.0,0.0,150.9168,0,0,0,0,0,0,1,0,0,0,0,0
34495,Medium,10.1,160.0,0.0,19.0,0.0,69.9,89.7,50.0,3.61,5.83,6.0,1.0,0.0,0.0,0.0,0.0,987.5208,0,0,0,0,0,0,1,0,0,0,0,0
34496,Small,9.8,3.0,0.0,0.0,0.0,59.9,68.2,51.5,2.6699999999999995,3.58,0.0,0.0,0.0,0.0,0.0,0.0,413.3808,0,0,0,0,0,0,1,0,0,0,0,0
34506,Small,8.7,9.0,0.0,1.0,0.0,61.8,70.0,53.7,1.04,3.58,0.0,0.0,0.0,0.0,0.0,0.0,1784.7552,0,0,0,0,0,1,0,0,0,0,0,0
34512,Large,4.3,11.0,0.0,1.0,0.02,61.8,71.7,52.0,6.69,19.540000000000003,0.0,1.0,0.0,0.0,0.0,0.0,351.04560000000004,0,0,0,0,0,1,0,0,0,0,0,0
34515,Small,4.3,11.0,0.0,1.0,0.02,61.8,71.7,52.0,6.69,19.540000000000003,0.0,1.0,0.0,0.0,0.0,0.0,209.9712,0,0,0,0,0,1,0,0,0,0,0,0
34545,Small,9.6,30.0,0.0,3.0,0.0,61.8,70.0,53.6,6.11,6.85,1.0,6.0,0.0,0.0,0.0,0.0,314.95680000000004,0,0,0,0,0,0,1,0,0,0,0,0
34549,Medium,5.6,33.0,0.0,3.0,0.04,62.0,72.1,51.8,18.84,20.62,1.0,10.0,0.0,0.0,0.0,0.0,170.60160000000002,0,0,0,0,0,0,1,0,0,0,0,0
34556,Very Large,8.7,6.0,0.0,0.0,0.0,63.2,71.9,54.4,3.31,6.85,4.0,1.0,0.0,0.0,0.0,0.0,629.9136000000001,0,0,0,0,0,1,0,0,0,0,0,0
34557,Very Large,4.7,9.0,0.0,0.0,0.02,63.3,74.9,51.7,9.31,20.62,4.0,2.0,0.0,0.0,0.0,0.0,173.88240000000002,0,0,0,0,0,1,0,0,0,0,0,0
34570,Large,8.7,6.0,0.0,0.0,0.0,63.2,71.9,54.4,3.31,6.85,4.0,1.0,0.0,0.0,0.0,0.0,472.4352,0,0,0,0,0,1,0,0,0,0,0,0
34590,Medium,7.4,25.0,0.0,0.0,0.0,63.4,73.7,53.1,0.5700000000000001,3.58,3.0,0.0,0.0,0.0,0.0,0.0,616.7904,0,0,0,0,0,0,0,0,0,0,0,1
34596,Small,7.4,25.0,0.0,0.0,0.0,63.4,73.7,53.1,0.5700000000000001,3.58,3.0,0.0,0.0,0.0,0.0,0.0,193.5672,0,0,0,0,0,0,0,0,0,0,0,1
34598,Medium,6.0,212.0,0.0,18.0,0.02,71.2,91.0,51.4,1.2800000000000002,5.83,42.0,0.0,0.0,0.0,0.0,0.0,698.8104000000001,0,0,0,0,0,0,0,0,0,0,0,1
34623,Medium,4.7,9.0,0.0,0.0,0.02,63.3,74.9,51.7,9.31,20.62,4.0,2.0,0.0,0.0,0.0,0.0,324.79920000000004,0,0,0,0,0,1,0,0,0,0,0,0
34664,Medium,7.6,64.0,1.0,7.0,0.84,64.5,81.5,47.4,17.599999999999998,21.48,0.0,6.0,0.0,0.0,0.0,0.0,1141.7184,0,0,0,0,0,0,0,0,1,0,0,0
34671,Small,4.9,54.0,0.0,1.0,0.04,66.1,76.4,55.8,8.079999999999998,20.62,3.0,0.0,0.0,0.0,0.0,0.0,442.908,0,1,0,0,0,0,0,0,0,0,0,0
34672,Large,8.5,51.0,0.0,0.0,0.09,65.9,73.7,58.1,2.63,6.85,3.0,0.0,0.0,0.0,0.0,0.0,702.0912000000001,0,1,0,0,0,0,0,0,0,0,0,0
34683,Large,8.5,51.0,0.0,0.0,0.09,65.9,73.7,58.1,2.63,6.85,3.0,0.0,0.0,0.0,0.0,0.0,1315.6008000000002,0,1,0,0,0,0,0,0,0,0,0,0
34689,Large,7.6,65.0,0.0,3.0,0.0,65.9,75.8,56.1,2.04,6.85,0.0,0.0,0.0,0.0,0.0,0.0,1581.3456,0,0,0,0,0,0,0,0,0,0,0,1
34719,Large,4.7,0.0,7.0,0.0,1.67,48.0,59.3,36.6,0.95,9.6,13.0,3.0,0.0,0.0,0.0,0.0,984.24,0,0,1,0,0,0,0,0,0,0,0,0
34731,Large,7.6,27.0,0.0,3.0,0.0,58.5,69.8,47.2,9.93,9.93,0.0,9.0,0.0,0.0,0.0,0.0,328.08000000000004,1,0,0,0,0,0,0,0,0,0,0,0
34750,Large,9.2,1.0,0.0,0.0,0.03,60.0,69.3,50.6,9.750000000000002,9.93,3.0,2.0,0.0,0.0,0.0,0.0,912.0624,0,0,0,0,0,0,0,0,1,0,0,0
34764,Medium,11.0,145.0,0.0,15.0,0.0,69.3,87.7,51.0,5.800000000000001,6.73,10.0,0.0,0.0,0.0,0.0,0.0,1230.3,0,0,0,0,0,0,1,0,0,0,0,0
34770,Medium,10.5,0.0,0.0,0.0,0.0,61.7,69.3,54.0,8.99,9.93,3.0,0.0,0.0,0.0,0.0,0.0,2221.1016,0,0,0,0,0,0,1,0,0,0,0,0
34778,Very Large,8.9,12.0,0.0,0.0,0.01,63.4,70.5,56.4,5.12,9.93,0.0,0.0,0.0,0.0,0.0,0.0,1633.8384,0,0,0,0,0,1,0,0,0,0,0,0
34781,Medium,8.9,12.0,0.0,0.0,0.01,63.4,70.5,56.4,5.12,9.93,0.0,0.0,0.0,0.0,0.0,0.0,82.02000000000001,0,0,0,0,0,1,0,0,0,0,0,0
34795,Large,8.9,12.0,0.0,0.0,0.01,63.4,70.5,56.4,5.12,9.93,0.0,0.0,0.0,0.0,0.0,0.0,875.9736,0,0,0,0,0,1,0,0,0,0,0,0
34843,Medium,7.6,64.0,1.0,7.0,0.84,64.5,81.5,47.4,17.599999999999998,21.48,0.0,6.0,0.0,0.0,0.0,0.0,488.8392,0,0,0,0,0,0,0,0,1,0,0,0
34844,Small,7.6,64.0,1.0,7.0,0.84,64.5,81.5,47.4,17.599999999999998,21.48,0.0,6.0,0.0,0.0,0.0,0.0,1555.0992,0,0,0,0,0,0,0,0,1,0,0,0
34864,Large,8.5,11.0,0.0,1.0,0.04,63.3,71.4,55.2,12.71,18.67,0.0,4.0,0.0,0.0,0.0,0.0,2063.6232,0,0,0,0,0,1,0,0,0,0,0,0
34873,Medium,6.3,295.0,0.0,25.0,0.08,74.4,95.2,53.7,7.939999999999999,21.48,35.0,0.0,0.0,0.0,0.0,0.0,839.8848,0,1,0,0,0,0,0,0,0,0,0,0
34881,Very Large,7.2,10.0,0.0,1.0,0.0,61.5,70.8,52.3,6.66,18.67,1.0,0.0,0.0,0.0,0.0,0.0,797.2344,0,0,0,0,0,0,0,0,0,0,0,1
34890,Small,5.8,13.0,0.0,2.0,0.0,61.1,79.4,42.7,1.54,21.48,37.0,0.0,0.0,0.0,0.0,0.0,1351.6896000000002,0,0,0,0,0,0,0,0,0,0,1,0
34896,Medium,6.9,4.0,2.0,0.0,0.43,58.0,70.0,46.1,1.13,18.67,1.0,0.0,0.0,0.0,0.0,0.0,803.796,0,0,0,0,0,0,0,0,0,1,0,0
34915,Small,8.9,72.0,0.0,6.0,0.02,65.8,83.3,48.3,16.970000000000002,21.48,7.0,3.0,0.0,0.0,0.0,0.0,643.0368000000001,0,0,0,0,0,0,1,0,0,0,0,0
34916,Medium,8.9,72.0,0.0,6.0,0.02,65.8,83.3,48.3,16.970000000000002,21.48,7.0,3.0,0.0,0.0,0.0,0.0,1332.0048000000002,0,0,0,0,0,0,1,0,0,0,0,0
34939,Large,5.1,2.0,0.0,0.0,0.0,60.3,66.9,53.7,6.97,16.509999999999998,0.0,1.0,0.0,0.0,0.0,0.0,1568.2224,0,1,0,0,0,0,0,0,0,0,0,0
34940,Small,6.3,295.0,0.0,25.0,0.08,74.4,95.2,53.7,7.939999999999999,21.48,35.0,0.0,0.0,0.0,0.0,0.0,515.0856,0,1,0,0,0,0,0,0,0,0,0,0
34953,Medium,7.2,10.0,0.0,1.0,0.0,61.5,70.8,52.3,6.66,18.67,1.0,0.0,0.0,0.0,0.0,0.0,1758.5088,0,0,0,0,0,0,0,0,0,0,0,1
34958,Medium,7.2,10.0,0.0,1.0,0.0,61.5,70.8,52.3,6.66,18.67,1.0,0.0,0.0,0.0,0.0,0.0,2532.7776000000003,0,0,0,0,0,0,0,0,0,0,0,1
34969,Small,3.4,4.0,3.0,0.0,0.79,57.4,70.0,44.7,1.5599999999999998,22.520000000000003,1.0,0.0,0.0,0.0,0.0,0.0,511.8048,0,0,0,0,0,0,0,0,0,1,0,0
35004,Small,5.8,0.0,2.0,0.0,0.46,44.3,57.3,31.2,0.15,1.23,0.0,0.0,0.0,0.0,0.0,0.0,2572.1472000000003,0,0,1,0,0,0,0,0,0,0,0,0
35019,Small,8.9,27.0,0.0,2.0,0.0,58.5,67.8,49.2,7.78,8.870000000000001,1.0,3.0,0.0,0.0,0.0,0.0,196.848,0,0,0,0,0,0,0,0,1,0,0,0
35020,Small,7.8,177.0,0.0,18.0,0.0,70.8,92.6,49.0,7.71,8.149999999999999,12.0,1.0,0.0,0.0,0.0,0.0,580.7016,0,0,0,0,0,0,1,0,0,0,0,0
35021,Medium,8.9,19.0,0.0,1.0,0.0,60.6,70.1,51.1,7.429999999999999,8.870000000000001,3.0,2.0,0.0,0.0,0.0,0.0,298.5528,0,0,0,0,0,0,1,0,0,0,0,0
35031,Small,4.5,6.0,0.0,0.0,0.0,62.6,71.9,53.3,7.409999999999999,10.5,6.0,0.0,0.0,0.0,0.0,0.0,157.47840000000002,0,0,0,0,0,1,0,0,0,0,0,0
35039,Small,7.2,310.0,0.0,26.0,0.0,74.9,95.4,54.4,6.409999999999999,8.149999999999999,25.0,0.0,0.0,0.0,0.0,0.0,948.1512,0,0,0,0,0,1,0,0,0,0,0,0
35079,Small,7.2,22.0,1.0,4.0,0.19,58.8,76.7,41.0,3.73,3.92,1.0,4.0,0.0,0.0,0.0,0.0,475.716,1,0,0,0,0,0,0,0,0,0,0,0
35096,Medium,8.5,38.0,0.0,7.0,0.0,64.2,83.4,44.9,3.3199999999999994,3.92,5.0,1.0,0.0,0.0,0.0,0.0,1295.9160000000002,0,0,0,0,0,0,0,0,1,0,0,0
35120,Large,8.9,7.0,0.0,0.0,0.02,60.3,68.8,51.7,7.09,8.29,1.0,5.0,0.0,0.0,0.0,0.0,495.4008,0,0,0,0,0,0,1,0,0,0,0,0
35122,Medium,8.9,7.0,0.0,0.0,0.02,60.3,68.8,51.7,7.09,8.29,1.0,5.0,0.0,0.0,0.0,0.0,360.888,0,0,0,0,0,0,1,0,0,0,0,0
35129,Medium,8.7,14.0,0.0,0.0,0.0,63.3,71.2,55.3,4.79,8.29,1.0,1.0,0.0,0.0,0.0,0.0,987.5208,0,0,0,0,0,1,0,0,0,0,0,0
35154,Small,5.8,8.0,0.0,0.0,0.0,62.9,70.2,55.5,3.29,7.239999999999999,0.0,0.0,0.0,0.0,0.0,0.0,452.7504,0,1,0,0,0,0,0,0,0,0,0,0
35166,Small,8.3,294.0,0.0,23.0,0.0,74.4,93.8,55.0,2.3,3.92,25.0,0.0,0.0,0.0,0.0,0.0,1033.452,0,0,0,0,0,1,0,0,0,0,0,0
35177,Small,8.1,23.0,0.0,0.0,0.01,64.2,72.7,55.8,4.06,8.29,0.0,0.0,0.0,0.0,0.0,0.0,1368.0936000000002,0,1,0,0,0,0,0,0,0,0,0,0
35215,Large,8.9,19.0,0.0,1.0,0.0,60.6,70.1,51.1,7.429999999999999,8.870000000000001,3.0,2.0,0.0,0.0,0.0,0.0,347.76480000000004,0,0,0,0,0,0,1,0,0,0,0,0
35216,Medium,4.3,46.0,0.0,4.0,0.0,61.8,74.0,49.7,9.27,10.5,2.0,2.0,0.0,0.0,0.0,0.0,157.47840000000002,0,0,0,0,0,0,1,0,0,0,0,0
35219,Very Large,8.9,19.0,0.0,1.0,0.0,60.6,70.1,51.1,7.429999999999999,8.870000000000001,3.0,2.0,0.0,0.0,0.0,0.0,1650.2424,0,0,0,0,0,0,1,0,0,0,0,0
35220,Small,8.9,19.0,0.0,1.0,0.0,60.6,70.1,51.1,7.429999999999999,8.870000000000001,3.0,2.0,0.0,0.0,0.0,0.0,367.4496,0,0,0,0,0,0,1,0,0,0,0,0
35221,Small,7.8,177.0,0.0,18.0,0.0,70.8,92.6,49.0,7.71,8.149999999999999,12.0,1.0,0.0,0.0,0.0,0.0,597.1056,0,0,0,0,0,0,1,0,0,0,0,0
35235,Very Large,6.5,314.0,0.0,25.0,0.0,75.1,95.6,54.6,1.02,8.149999999999999,44.0,0.0,0.0,0.0,0.0,0.0,1459.956,0,1,0,0,0,0,0,0,0,0,0,0
35247,Large,4.5,27.0,0.0,11.0,0.13,63.1,83.5,42.7,0.21,8.149999999999999,43.0,0.0,0.0,0.0,0.0,0.0,2247.348,0,0,0,0,0,0,0,0,0,0,1,0
35267,Large,4.0,41.0,0.0,3.0,0.0,64.5,75.3,53.6,7.24,11.61,0.0,0.0,0.0,0.0,0.0,0.0,173.88240000000002,0,1,0,0,0,0,0,0,0,0,0,0
35269,Medium,3.4,48.0,0.0,3.0,0.05,65.1,77.7,52.4,2.0,11.61,3.0,0.0,0.0,0.0,0.0,0.0,157.47840000000002,0,0,0,0,0,0,0,0,0,0,0,1
35271,Large,8.5,0.0,2.0,0.0,0.59,56.7,65.6,47.9,14.61,16.29,0.0,12.0,0.0,0.0,0.0,0.0,518.3664,0,0,0,0,0,0,0,0,1,0,0,0
35281,Very Large,6.3,253.0,0.0,23.0,0.0,73.2,94.3,52.0,3.75,5.840000000000001,35.0,0.0,0.0,0.0,0.0,0.0,948.1512,0,1,0,0,0,0,0,0,0,0,0,0
35282,Very Large,7.4,36.0,1.0,3.0,0.29,64.3,73.3,55.1,5.859999999999999,10.64,0.0,0.0,0.0,0.0,0.0,0.0,262.464,0,1,0,0,0,0,0,0,0,0,0,0
35290,Small,9.2,173.0,0.0,17.0,0.0,70.6,90.0,51.2,11.29,13.07,2.0,6.0,0.0,0.0,0.0,0.0,452.7504,0,0,0,0,0,0,1,0,0,0,0,0
35310,Large,7.6,591.0,0.0,31.0,0.0,84.1,99.6,68.6,2.72,6.5600000000000005,33.0,2.0,1.0,48.3,18.6,0.39,410.1,0,0,0,0,0,1,0,0,0,0,0,0
35311,Small,8.3,262.0,0.0,24.0,0.0,73.3,93.4,53.2,2.12,5.83,23.0,1.0,1.0,48.3,18.6,0.39,2207.9784,0,0,0,0,0,1,0,0,0,0,0,0
35312,Medium,7.6,591.0,0.0,31.0,0.0,84.1,99.6,68.6,2.72,6.5600000000000005,33.0,2.0,1.0,48.3,18.6,0.39,2165.328,0,0,0,0,0,1,0,0,0,0,0,0
35315,Small,7.6,591.0,0.0,31.0,0.0,84.1,99.6,68.6,2.72,6.5600000000000005,33.0,2.0,1.0,48.3,18.6,0.39,410.1,0,0,0,0,0,1,0,0,0,0,0,0
35327,Medium,6.5,465.0,0.0,28.0,0.0,80.0,96.1,63.9,1.96,6.5600000000000005,55.0,0.0,1.0,48.3,18.6,0.39,505.2432,0,1,0,0,0,0,0,0,0,0,0,0
35345,Medium,6.7,380.0,0.0,18.0,0.0,77.3,92.9,61.6,7.81,10.260000000000002,1.0,6.0,1.0,67.1,20.4,0.3,1660.0848,0,0,0,0,0,0,0,0,1,0,0,0
35348,Small,6.7,380.0,0.0,18.0,0.0,77.3,92.9,61.6,7.81,10.260000000000002,1.0,6.0,1.0,67.1,20.4,0.3,410.1,0,0,0,0,0,0,0,0,1,0,0,0
35349,Small,7.8,268.0,0.0,19.0,0.0,73.5,92.6,54.5,7.55,7.8,1.0,6.0,1.0,89.0,27.0,0.3,137.7936,0,0,0,0,0,0,0,0,1,0,0,0
35354,Large,8.3,283.0,0.0,16.0,0.0,75.9,94.4,57.3,7.42,7.8,20.0,3.0,1.0,67.1,20.4,0.3,154.1976,0,0,0,0,0,0,1,0,0,0,0,0
35377,Large,6.7,380.0,0.0,18.0,0.0,77.3,92.9,61.6,7.81,10.260000000000002,1.0,6.0,1.0,67.1,20.4,0.3,1679.7696,0,0,0,0,0,0,0,0,1,0,0,0
35417,Medium,7.6,363.0,0.0,22.0,0.07,77.1,93.8,60.4,7.22,7.8,35.0,0.0,1.0,67.1,20.4,0.3,170.60160000000002,0,0,0,0,0,1,0,0,0,0,0,0
35421,Small,7.6,392.0,0.0,25.0,0.05,77.7,94.5,60.8,6.3500000000000005,6.3500000000000005,40.0,0.0,1.0,67.1,20.4,0.3,183.7248,0,0,0,0,0,1,0,0,0,0,0,0
35424,Large,7.6,363.0,0.0,22.0,0.07,77.1,93.8,60.4,7.22,7.8,35.0,0.0,1.0,67.1,20.4,0.3,160.75920000000002,0,0,0,0,0,1,0,0,0,0,0,0
35430,Large,7.6,363.0,0.0,22.0,0.07,77.1,93.8,60.4,7.22,7.8,35.0,0.0,1.0,67.1,20.4,0.3,160.75920000000002,0,0,0,0,0,1,0,0,0,0,0,0
35459,Large,6.0,358.0,0.0,21.0,0.0,76.9,92.0,61.9,2.91,10.260000000000002,55.0,0.0,1.0,67.1,20.4,0.3,928.4664,0,0,0,0,0,0,0,0,0,0,0,1
35466,Small,5.4,314.0,0.0,22.0,0.0,75.8,92.1,59.5,2.4,7.140000000000001,51.0,1.0,1.0,67.1,20.4,0.3,298.5528,0,0,0,0,0,0,0,0,0,0,0,1
35467,Small,5.4,314.0,0.0,22.0,0.0,75.8,92.1,59.5,2.4,7.140000000000001,51.0,1.0,1.0,67.1,20.4,0.3,275.5872,0,0,0,0,0,0,0,0,0,0,0,1
35480,Small,6.7,71.0,1.0,6.0,0.11,65.9,81.9,50.0,0.8300000000000001,6.3500000000000005,43.0,0.0,1.0,67.1,20.4,0.3,173.88240000000002,0,0,0,0,0,0,0,0,0,0,1,0
35513,Small,8.5,174.0,2.0,9.0,0.38,69.6,84.1,55.0,6.2700000000000005,6.5600000000000005,1.0,5.0,1.0,48.3,18.6,0.39,757.8648000000001,0,0,0,0,0,0,0,0,1,0,0,0
35521,Medium,8.5,174.0,2.0,9.0,0.38,69.6,84.1,55.0,6.2700000000000005,6.5600000000000005,1.0,5.0,1.0,48.3,18.6,0.39,285.4296,0,0,0,0,0,0,0,0,1,0,0,0
35522,Medium,8.5,174.0,2.0,9.0,0.38,69.6,84.1,55.0,6.2700000000000005,6.5600000000000005,1.0,5.0,1.0,48.3,18.6,0.39,396.9768,0,0,0,0,0,0,0,0,1,0,0,0
35540,Large,9.2,392.0,0.0,24.0,0.02,78.1,93.7,62.4,4.659999999999999,6.5600000000000005,10.0,3.0,1.0,48.3,18.6,0.39,721.7760000000001,0,0,0,0,0,0,1,0,0,0,0,0
35549,Medium,7.6,591.0,0.0,31.0,0.0,84.1,99.6,68.6,2.72,6.5600000000000005,33.0,2.0,1.0,48.3,18.6,0.39,314.95680000000004,0,0,0,0,0,1,0,0,0,0,0,0
35585,Medium,9.2,392.0,0.0,24.0,0.02,78.1,93.7,62.4,4.659999999999999,6.5600000000000005,10.0,3.0,1.0,48.3,18.6,0.39,570.8592,0,0,0,0,0,0,1,0,0,0,0,0
35595,Small,4.3,76.0,0.0,3.0,0.0,65.2,78.3,52.1,0.61,6.5600000000000005,47.0,0.0,1.0,48.3,18.6,0.39,308.3952,0,0,0,0,0,0,0,0,0,0,1,0
35621,Large,6.5,335.0,0.0,25.0,0.0,75.8,94.6,57.0,2.33,7.76,53.0,0.0,1.0,98.0,43.9,0.45,223.0944,0,1,0,0,0,0,0,0,0,0,0,0
