,AcresBurned,AWND,CLDD,DP10,DX90,PRCP,TAVG,TMAX,TMIN,PRCP_6M,PRCP_RS,DX90_2M,DP10_2M,Receives Snow,Mar_SP,Mar_WC,Mar_Dens,Elevation,Apr,Aug,Dec,Feb,Jan,Jul,Jun,Mar,May,Nov,Oct,Sep
955,70.0,7.4,338.0,0.0,22.0,0.0,76.3,92.6,59.9,25.55,25.71,2.0,7.0,1,110.0,48.0,0.44,72.1776,0,0,0,0,0,0,1,0,0,0,0,0
956,39.0,6.3,326.0,0.0,14.0,0.0,75.7,89.8,61.7,2.9,16.779999999999998,59.0,0.0,1,106.5,44.5,0.42,1177.8072,0,0,0,0,0,0,0,0,0,0,0,1
957,15.0,6.0,597.0,0.0,31.0,0.0,84.3,100.1,68.4,10.51,27.11,52.0,1.0,1,112.0,56.0,0.5,761.1456000000001,0,1,0,0,0,0,0,0,0,0,0,0
958,40.0,6.5,76.0,1.0,6.0,0.33,65.5,82.1,49.0,5.45,46.22,47.0,2.0,1,112.0,56.0,0.5,898.9392,0,0,0,0,0,0,0,0,0,0,1,0
959,14.0,8.1,421.0,0.0,27.0,0.0,78.5,98.2,58.9,9.36,9.64,20.0,0.0,0,0.0,0.0,0.0,941.5896,0,0,0,0,0,1,0,0,0,0,0,0
960,46.0,4.9,560.0,2.0,29.0,1.01,83.1,98.8,67.4,24.270000000000003,39.34,52.0,0.0,1,159.0,65.0,0.41,1053.1368,0,1,0,0,0,0,0,0,0,0,0,0
961,28.0,6.9,351.0,1.0,16.0,0.42,76.6,91.2,62.1,5.0,27.11,62.0,0.0,0,0.0,0.0,0.0,1479.6408,0,0,0,0,0,0,0,0,0,0,0,1
962,35.0,5.6,510.0,0.0,28.0,0.0,81.4,95.4,67.5,2.67,4.08,45.0,0.0,0,0.0,0.0,0.0,1020.3288,0,1,0,0,0,0,0,0,0,0,0,0
963,81.0,6.9,908.0,0.0,31.0,0.0,94.3,109.3,79.2,6.35,7.76,42.0,0.0,0,0.0,0.0,0.0,3425.1552,0,0,0,0,0,1,0,0,0,0,0,0
964,78.0,7.8,589.0,0.0,30.0,0.0,84.0,100.0,68.0,9.11,13.97,31.0,1.0,0,0.0,0.0,0.0,1725.7008,0,0,0,0,0,1,0,0,0,0,0,0
965,83.0,5.1,538.0,0.0,29.0,0.0,82.4,98.0,66.7,32.04,39.34,28.0,9.0,1,98.0,32.0,0.33,2545.9008000000003,0,0,0,0,0,1,0,0,0,0,0,0
966,66.0,6.3,268.0,0.0,16.0,0.0,73.7,89.1,58.2,8.34,15.36,42.0,0.0,1,0.0,0.0,0.0,1292.6352000000002,0,1,0,0,0,0,0,0,0,0,0,0
967,16.0,6.3,400.0,0.0,21.0,0.0,77.9,93.7,62.1,15.54,21.47,32.0,0.0,1,6.5,3.0,0.46,1496.0448,0,1,0,0,0,0,0,0,0,0,0,0
968,825.0,6.5,395.0,0.0,28.0,0.0,77.8,95.0,60.5,13.54,15.36,16.0,2.0,1,0.0,0.0,0.0,557.736,0,0,0,0,0,1,0,0,0,0,0,0
969,52.0,8.3,284.0,0.0,20.0,0.0,74.2,95.2,53.2,6.789999999999999,8.09,9.0,0.0,0,0.0,0.0,0.0,1177.8072,0,0,0,0,0,0,1,0,0,0,0,0
970,12.0,8.9,170.0,0.0,15.0,0.0,70.1,89.6,50.6,9.38,9.64,6.0,1.0,0,0.0,0.0,0.0,1059.6984,0,0,0,0,0,0,1,0,0,0,0,0
971,25.0,6.5,1.0,0.0,0.0,0.02,58.3,75.8,40.8,18.99,20.56,0.0,9.0,1,1.0,0.5,0.5,2083.308,0,0,0,0,0,0,1,0,0,0,0,0
972,513.0,9.6,3.0,0.0,0.0,0.0,61.8,70.2,53.3,6.4,7.129999999999999,0.0,4.0,0,0.0,0.0,0.0,1935.672,0,0,0,0,0,0,1,0,0,0,0,0
973,0.0,4.7,641.0,0.0,31.0,0.0,85.7,103.3,68.1,28.33,46.22,36.0,3.0,1,87.0,41.0,0.47,5902.1592,0,0,0,0,0,1,0,0,0,0,0,0
974,64.0,6.9,358.0,0.0,23.0,0.0,76.6,93.9,59.3,23.88,25.67,20.0,4.0,0,0.0,0.0,0.0,1364.8128000000002,0,0,0,0,0,1,0,0,0,0,0,0
975,97.0,5.4,47.0,0.0,10.0,0.01,63.3,83.9,42.7,1.6900000000000002,18.99,37.0,0.0,0,0.0,0.0,0.0,2555.7432000000003,0,0,0,0,0,0,0,0,0,0,1,0
976,20.0,7.6,750.0,0.0,30.0,0.0,90.0,106.2,73.8,1.69,1.69,42.0,0.0,0,0.0,0.0,0.0,3428.436,0,0,0,0,0,0,1,0,0,0,0,0
977,76.0,8.3,470.0,0.0,23.0,0.0,80.5,95.1,65.9,15.159999999999998,17.09,12.0,5.0,1,73.5,37.5,0.51,2759.1528000000003,0,0,0,0,0,0,1,0,0,0,0,0
978,2241.0,7.8,589.0,0.0,30.0,0.0,84.0,100.0,68.0,9.11,13.97,31.0,1.0,1,42.0,23.0,0.55,1377.936,0,0,0,0,0,1,0,0,0,0,0,0
979,3674.0,4.9,0.0,0.0,0.0,0.02,57.3,62.4,52.2,18.13,38.53,0.0,2.0,0,0.0,0.0,0.0,331.36080000000004,0,1,0,0,0,0,0,0,0,0,0,0
980,25.0,4.3,0.0,0.0,0.0,0.0,61.4,68.6,54.2,8.990000000000002,24.47,0.0,0.0,0,0.0,0.0,0.0,426.504,0,1,0,0,0,0,0,0,0,0,0,0
981,50.0,5.1,58.0,0.0,3.0,0.0,64.5,79.8,49.2,1.61,18.77,31.0,1.0,0,0.0,0.0,0.0,265.7448,0,0,0,0,0,0,0,0,0,0,1,0
982,111.0,7.2,377.0,1.0,21.0,0.16,77.1,92.7,61.6,24.56,27.78,9.0,8.0,0,0.0,0.0,0.0,104.9856,0,0,0,0,0,0,1,0,0,0,0,0
983,550.0,6.0,355.0,0.0,28.0,0.0,76.4,94.1,58.8,9.03,20.0,47.0,0.0,0,0.0,0.0,0.0,213.252,0,1,0,0,0,0,0,0,0,0,0,0
984,258.0,5.4,0.0,10.0,0.0,5.51,54.7,63.8,45.5,3.02,8.309999999999999,0.0,3.0,0,0.0,0.0,0.0,1289.3544000000002,0,0,0,0,0,0,0,1,0,0,0,0
985,41.0,5.4,303.0,0.0,13.0,0.0,75.1,88.2,62.0,15.37,16.859999999999996,10.0,0.0,0,0.0,0.0,0.0,682.4064000000001,0,0,0,0,0,0,1,0,0,0,0,0
986,167.0,6.3,666.0,1.0,26.0,0.98,87.2,100.6,73.8,0.52,7.76,62.0,0.0,0,0.0,0.0,0.0,2988.8088,0,0,0,0,0,0,0,0,0,0,0,1
987,260.0,6.0,54.0,6.0,9.0,1.03,59.2,77.8,40.6,4.73,8.23,49.0,1.0,1,60.5,26.5,0.44,3809.0088,0,0,0,0,0,0,0,0,0,0,0,1
988,45.0,6.3,135.0,0.0,9.0,0.07,68.0,83.2,52.8,1.58,25.28,7.0,0.0,0,0.0,0.0,0.0,1604.3112,0,0,0,0,0,0,0,0,0,0,1,0
989,56556.0,4.7,31.0,1.0,5.0,0.21,62.2,81.4,43.1,4.89,60.08,14.0,0.0,0,0.0,0.0,0.0,725.0568000000001,0,0,0,0,0,0,0,0,0,0,1,0
990,52.0,5.1,674.0,0.0,30.0,0.0,86.7,103.2,70.3,14.049999999999995,19.03,30.0,1.0,1,33.0,11.0,0.33,4415.9568,0,0,0,0,0,1,0,0,0,0,0,0
991,81.0,12.8,754.0,1.0,31.0,0.19,89.3,104.8,73.8,3.5499999999999994,3.53,38.0,1.0,0,0.0,0.0,0.0,3454.6824,0,0,0,0,0,1,0,0,0,0,0,0
992,410203.0,4.3,380.0,0.0,26.0,0.0,77.6,97.8,57.5,17.96,23.49,17.0,0.0,0,0.0,0.0,0.0,1374.6552,0,0,0,0,0,1,0,0,0,0,0,0
993,18.0,5.8,66.0,0.0,4.0,0.0,65.5,79.2,51.9,4.08,4.08,0.0,6.0,0,0.0,0.0,0.0,1771.632,1,0,0,0,0,0,0,0,0,0,0,0
994,33.0,6.7,415.0,0.0,26.0,0.0,78.8,95.4,62.3,8.05,7.669999999999999,10.0,6.0,1,79.5,30.5,0.38,2700.0984000000003,0,0,0,0,0,0,1,0,0,0,0,0
995,148.0,7.2,264.0,0.0,13.0,0.0,73.8,89.3,58.3,22.129999999999995,21.47,2.0,8.0,1,6.5,3.0,0.46,98.424,0,0,0,0,0,0,1,0,0,0,0,0
996,148.0,4.0,0.0,2.0,0.0,1.64,53.1,62.0,44.2,8.49,60.84,0.0,3.0,1,112.0,56.0,0.5,2801.8032000000003,0,0,0,0,0,0,0,0,0,0,1,0
997,156.0,5.4,29.0,0.0,0.0,0.02,64.2,72.7,55.7,7.25,7.649999999999999,2.0,6.0,0,0.0,0.0,0.0,1213.896,0,0,0,0,0,0,0,0,1,0,0,0
998,316.0,6.5,395.0,0.0,28.0,0.0,77.8,95.0,60.5,13.54,15.36,16.0,2.0,1,0.0,0.0,0.0,475.716,0,0,0,0,0,1,0,0,0,0,0,0
999,48920.0,4.3,380.0,0.0,26.0,0.0,77.6,97.8,57.5,17.96,23.49,17.0,0.0,0,0.0,0.0,0.0,984.24,0,0,0,0,0,1,0,0,0,0,0,0
1000,75.0,5.1,329.0,0.0,21.0,0.0,75.9,92.4,59.4,17.03,37.07,58.0,0.0,1,50.5,29.5,0.58,951.432,0,0,0,0,0,0,0,0,0,0,0,1
1001,13.0,5.4,47.0,1.0,0.0,0.12,65.0,80.1,49.9,1.63,16.779999999999998,42.0,0.0,1,0.0,0.0,0.0,187.0056,0,0,0,0,0,0,0,0,0,0,1,0
1002,236.0,6.5,414.0,0.0,28.0,0.0,78.3,95.8,60.9,23.630000000000003,32.93,23.0,1.0,1,0.0,0.0,0.0,521.6472,0,0,0,0,0,1,0,0,0,0,0,0
1003,484.0,9.2,19.0,0.0,2.0,0.0,61.8,73.2,50.4,11.15,11.28,0.0,15.0,0,0.0,0.0,0.0,285.4296,0,0,0,0,0,0,0,0,1,0,0,0
1004,1756.0,7.6,93.0,1.0,3.0,0.15,67.4,82.2,52.5,6.88,7.029999999999999,0.0,11.0,0,0.0,0.0,0.0,383.8536,0,0,0,0,0,0,0,0,1,0,0,0
1005,70.0,7.6,220.0,0.0,3.0,0.0,72.1,83.2,61.0,7.540000000000001,9.11,5.0,0.0,0,0.0,0.0,0.0,229.656,0,0,0,0,0,1,0,0,0,0,0,0
1006,67.0,7.4,271.0,0.0,16.0,0.12,72.5,88.1,56.9,12.38,14.349999999999998,2.0,4.0,1,87.0,41.0,0.47,4258.4784,0,0,0,0,0,0,1,0,0,0,0,0
1007,2304.0,15.0,363.0,0.0,16.0,0.0,76.3,88.1,64.5,5.88,6.67,1.0,3.0,0,0.0,0.0,0.0,6289.2936,0,0,0,0,0,0,1,0,0,0,0,0
1008,10.0,7.6,455.0,0.0,23.0,0.0,80.1,94.7,65.6,36.36999999999999,39.34,7.0,13.0,1,127.0,46.0,0.36,2614.7976000000003,0,0,0,0,0,0,1,0,0,0,0,0
1009,261.0,6.0,274.0,0.0,21.0,0.0,74.1,91.6,56.6,7.45,13.16,57.0,0.0,1,35.0,14.0,0.4,5341.142400000001,0,0,0,0,0,0,0,0,0,0,0,1
1010,400.0,7.6,5.0,0.0,0.0,0.0,61.8,70.3,53.4,4.52,7.129999999999999,0.0,0.0,0,0.0,0.0,0.0,866.1312,0,0,0,0,0,0,0,0,0,0,0,1
1011,32.0,6.7,279.0,0.0,18.0,0.0,74.2,90.8,57.6,14.51,15.82,8.0,5.0,0,0.0,0.0,0.0,177.16320000000002,0,0,0,0,0,0,1,0,0,0,0,0
1012,156.0,4.9,560.0,2.0,29.0,1.01,83.1,98.8,67.4,24.270000000000003,39.34,52.0,0.0,1,159.0,65.0,0.41,551.1744,0,1,0,0,0,0,0,0,0,0,0,0
1013,28.0,4.9,47.0,0.0,0.0,0.04,66.3,73.2,59.4,10.9,11.14,0.0,6.0,0,0.0,0.0,0.0,554.4552,0,0,0,0,0,0,1,0,0,0,0,0
1014,4531.0,7.6,39.0,4.0,1.0,1.14,63.5,76.4,50.6,0.15,5.94,2.0,1.0,0,0.0,0.0,0.0,354.32640000000004,0,0,0,0,0,0,0,0,0,1,0,0
1015,150.0,8.3,77.0,1.0,5.0,0.66,65.9,81.8,50.0,3.31,27.11,47.0,1.0,0,0.0,0.0,0.0,538.0512,0,0,0,0,0,0,0,0,0,0,1,0
1016,10.0,8.9,77.0,1.0,4.0,0.13,66.5,82.5,50.4,0.0,0.0,53.0,0.0,1,36.0,16.0,0.44,7394.9232,0,0,0,0,0,0,0,0,0,0,1,0
1017,48920.0,4.3,380.0,0.0,26.0,0.0,77.6,97.8,57.5,17.96,23.49,17.0,0.0,0,0.0,0.0,0.0,984.24,0,0,0,0,0,1,0,0,0,0,0,0
1018,995.0,5.6,360.0,1.0,16.0,0.61,76.7,91.5,62.0,9.38,46.22,62.0,1.0,1,87.5,43.0,0.49,4396.272,0,0,0,0,0,0,0,0,0,0,0,1
1019,5332.0,7.4,283.0,3.0,14.0,0.43,73.7,88.1,59.3,8.28,27.33,57.0,0.0,1,159.0,65.0,0.41,3031.4592,0,0,0,0,0,0,0,0,0,0,0,1
1020,20.0,5.1,0.0,2.0,0.0,1.81,53.2,63.8,42.5,8.049999999999999,68.14000000000001,1.0,2.0,0,0.0,0.0,0.0,649.5984000000001,0,0,0,0,0,0,0,0,0,0,1,0
1021,95.0,6.7,13.0,0.0,0.0,0.0,64.0,73.5,54.6,12.95,14.77,0.0,4.0,0,0.0,0.0,0.0,308.3952,0,0,0,0,0,1,0,0,0,0,0,0
1022,50.0,4.9,246.0,0.0,16.0,0.0,72.9,87.8,58.0,0.63,13.2,38.0,2.0,0,0.0,0.0,0.0,1994.7264,0,0,0,0,0,0,0,0,0,0,1,0
1023,60.0,8.1,0.0,0.0,0.0,0.0,58.9,67.7,50.2,5.99,6.02,0.0,9.0,0,0.0,0.0,0.0,1033.452,0,0,0,0,0,0,0,0,1,0,0,0
1024,0.0,6.3,608.0,0.0,31.0,0.0,84.6,102.1,67.2,17.309999999999995,27.11,35.0,2.0,0,0.0,0.0,0.0,246.06,0,0,0,0,0,1,0,0,0,0,0,0
1025,153.0,5.8,335.0,0.0,18.0,0.0,76.2,91.3,61.0,11.3,13.2,12.0,1.0,0,0.0,0.0,0.0,2194.8552,0,0,0,0,0,0,1,0,0,0,0,0
1026,554.0,5.4,0.0,2.0,0.0,0.59,58.1,64.5,51.7,29.75,54.17,0.0,2.0,1,48.8,21.5,0.44,154.1976,0,0,0,0,0,1,0,0,0,0,0,0
1027,263.0,6.9,367.0,2.0,25.0,0.25,76.8,92.9,60.8,8.53,10.4,12.0,1.0,1,60.5,26.5,0.44,5131.171200000001,0,0,0,0,0,1,0,0,0,0,0,0
1028,25.0,5.6,360.0,1.0,16.0,0.61,76.7,91.5,62.0,9.38,46.22,62.0,1.0,1,172.0,73.5,0.43,1899.5832,0,0,0,0,0,0,0,0,0,0,0,1
1029,20.0,7.6,296.0,0.0,18.0,0.0,74.9,92.7,57.0,13.660000000000002,17.08,3.0,4.0,0,0.0,0.0,0.0,321.51840000000004,0,0,0,0,0,0,1,0,0,0,0,0
1030,10.0,6.3,666.0,1.0,26.0,0.98,87.2,100.6,73.8,0.52,7.76,62.0,0.0,0,0.0,0.0,0.0,3864.7824,0,0,0,0,0,0,0,0,0,0,0,1
1031,448.0,6.3,624.0,0.0,31.0,0.0,85.1,98.7,71.5,6.53,6.04,26.0,5.0,1,79.5,30.5,0.38,3261.1152,0,0,0,0,0,1,0,0,0,0,0,0
1032,1816.0,7.2,372.0,0.0,27.0,0.0,77.0,98.7,55.3,12.47,15.97,32.0,1.0,0,0.0,0.0,0.0,1728.9816,0,0,0,0,0,1,0,0,0,0,0,0
1033,1547.0,4.7,81.0,0.0,9.0,0.0,66.7,83.9,49.5,11.96,31.649999999999995,8.0,0.0,0,0.0,0.0,0.0,1643.6808,0,0,0,0,0,0,0,0,0,0,0,1
1034,25.0,6.0,770.0,0.0,30.0,0.0,90.7,105.4,75.9,1.35,1.69,62.0,1.0,0,0.0,0.0,0.0,1906.1448,0,0,0,0,0,0,0,0,0,0,0,1
1035,38.0,6.0,79.0,0.0,0.0,0.06,63.9,71.9,55.9,27.24,64.73,1.0,0.0,1,72.0,31.5,0.44,7440.8544,0,0,0,0,0,0,0,0,0,0,0,1
1036,188.0,7.8,589.0,0.0,30.0,0.0,84.0,100.0,68.0,9.11,13.97,31.0,1.0,1,42.0,23.0,0.55,1725.7008,0,0,0,0,0,1,0,0,0,0,0,0
1037,10.0,7.8,269.0,1.0,15.0,0.23,73.6,88.7,58.5,5.6,15.8,55.0,0.0,1,6.5,3.0,0.46,807.0768,0,0,0,0,0,0,0,0,0,0,0,1
1038,100.0,4.7,127.0,0.0,4.0,0.18,67.8,79.9,55.7,7.180000000000001,37.510000000000005,1.0,0.0,0,0.0,0.0,0.0,442.908,0,0,0,0,0,0,0,0,0,0,0,1
1039,400.0,7.8,2.0,0.0,0.0,0.0,63.0,69.6,56.4,4.53,13.34,0.0,0.0,1,42.0,23.0,0.55,4957.2888,0,1,0,0,0,0,0,0,0,0,0,0
1040,48920.0,4.3,380.0,0.0,26.0,0.0,77.6,97.8,57.5,17.96,23.49,17.0,0.0,0,0.0,0.0,0.0,984.24,0,0,0,0,0,1,0,0,0,0,0,0
1041,55.0,5.1,49.0,0.0,0.0,0.0,66.3,72.2,60.4,16.7,17.87,0.0,2.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0
1042,9.0,5.6,167.0,0.0,11.0,0.0,69.9,86.1,53.7,0.49,12.66,48.0,0.0,0,0.0,0.0,0.0,862.8504,0,0,0,0,0,0,0,0,0,0,1,0
1043,150.0,4.5,112.0,0.0,0.0,0.0,68.6,76.9,60.3,8.959999999999999,11.14,0.0,5.0,0,0.0,0.0,0.0,1079.3832,0,0,0,0,0,1,0,0,0,0,0,0
1044,0.0,4.0,5.0,0.0,0.0,0.04,61.2,81.7,40.6,9.43,20.56,2.0,0.0,1,52.0,23.0,0.44,6164.6232,0,1,0,0,0,0,0,0,0,0,0,0
1045,280.0,6.3,286.0,2.0,14.0,0.3,73.7,87.9,59.4,16.48,39.34,58.0,2.0,1,98.0,32.0,0.33,3484.2096,0,0,0,0,0,0,0,0,0,0,0,1
1046,300.0,6.7,220.0,1.0,15.0,0.28,71.5,87.4,55.6,8.19,25.71,53.0,0.0,0,0.0,0.0,0.0,229.656,0,0,0,0,0,0,0,0,0,0,0,1
1047,36523.0,2.0,35.0,1.0,7.0,0.21,61.1,80.7,41.6,3.82,52.06,39.0,0.0,0,0.0,0.0,0.0,954.7128,0,0,0,0,0,0,0,0,0,0,1,0
1048,30.0,6.5,154.0,2.0,9.0,0.4,69.1,83.6,54.7,19.83,20.0,0.0,14.0,0,0.0,0.0,0.0,433.0656,0,0,0,0,0,0,0,0,1,0,0,0
1049,38.0,8.9,398.0,0.0,22.0,0.0,78.0,93.4,62.7,13.94,16.779999999999998,11.0,6.0,1,106.5,44.5,0.42,1000.644,0,0,0,0,0,0,1,0,0,0,0,0
1050,200.0,6.9,105.0,0.0,4.0,0.0,67.7,80.7,54.7,4.53,14.77,0.0,0.0,0,0.0,0.0,0.0,433.0656,0,0,0,0,0,0,0,0,0,0,0,1
1051,210.0,7.6,122.0,0.0,4.0,0.0,69.3,81.5,57.1,14.48,14.99,0.0,5.0,0,0.0,0.0,0.0,1066.26,0,0,0,0,0,0,1,0,0,0,0,0
1052,35.0,5.1,674.0,0.0,30.0,0.0,86.7,103.2,70.3,14.049999999999995,19.03,30.0,1.0,1,27.5,8.0,0.29,3162.6912,0,0,0,0,0,1,0,0,0,0,0,0
1053,23.0,8.1,404.0,1.0,23.0,0.1,78.5,94.3,62.7,10.7,13.16,6.0,5.0,1,33.0,13.0,0.39,452.7504,0,0,0,0,0,0,1,0,0,0,0,0
1054,38.0,6.0,72.0,2.0,1.0,0.52,66.6,81.3,51.9,5.2,19.03,50.0,0.0,1,33.0,13.0,0.39,656.1600000000001,0,0,0,0,0,0,0,0,0,0,1,0
1055,55.0,4.7,0.0,0.0,0.0,0.0,50.6,66.7,34.6,1.19,10.4,35.0,1.0,1,110.0,48.0,0.44,4091.1576,0,0,0,0,0,0,0,0,0,0,1,0
1056,29.0,6.0,630.0,0.0,31.0,0.0,85.3,98.6,72.0,5.140000000000001,6.04,56.0,1.0,1,79.5,30.5,0.38,1325.4432000000002,0,1,0,0,0,0,0,0,0,0,0,0
1057,87.0,7.4,336.0,0.0,19.0,0.0,75.8,92.4,59.3,12.750000000000002,15.82,26.0,1.0,0,0.0,0.0,0.0,239.4984,0,0,0,0,0,1,0,0,0,0,0,0
1058,191.0,6.0,493.0,0.0,30.0,0.0,80.9,98.4,63.4,13.58,17.08,21.0,0.0,0,0.0,0.0,0.0,170.60160000000002,0,0,0,0,0,1,0,0,0,0,0,0
1059,1816.0,7.2,372.0,0.0,27.0,0.0,77.0,98.7,55.3,12.47,15.97,32.0,1.0,0,0.0,0.0,0.0,1728.9816,0,0,0,0,0,1,0,0,0,0,0,0
1060,357.0,9.2,392.0,0.0,23.0,0.0,77.8,96.2,59.5,8.159999999999998,9.83,12.0,4.0,1,73.5,37.5,0.51,2388.4224,0,0,0,0,0,0,1,0,0,0,0,0
1061,1127.0,6.5,25.0,0.0,0.0,0.0,63.7,73.7,53.7,14.61,15.74,0.0,6.0,0,0.0,0.0,0.0,2253.9096,0,0,0,0,0,0,1,0,0,0,0,0
1062,20.0,7.6,810.0,0.0,29.0,0.0,92.0,108.5,75.5,6.69,6.98,42.0,0.0,0,0.0,0.0,0.0,2457.3192,0,0,0,0,0,0,1,0,0,0,0,0
1063,900.0,4.3,356.0,0.0,29.0,0.0,76.5,96.5,56.4,34.529999999999994,52.06,22.0,0.0,0,0.0,0.0,0.0,1479.6408,0,0,0,0,0,1,0,0,0,0,0,0
1064,45.0,6.9,237.0,0.0,23.0,0.0,72.6,92.6,52.6,2.52,8.09,43.0,0.0,0,0.0,0.0,0.0,1742.1048,0,1,0,0,0,0,0,0,0,0,0,0
1065,54.0,7.8,130.0,0.0,4.0,0.02,68.8,79.7,57.9,15.53,18.4,1.0,6.0,0,0.0,0.0,0.0,682.4064000000001,0,0,0,0,0,0,1,0,0,0,0,0
1066,370.0,9.4,352.0,0.0,23.0,0.0,76.4,93.7,59.0,19.24,24.97,20.0,0.0,0,0.0,0.0,0.0,150.9168,0,0,0,0,0,1,0,0,0,0,0,0
1067,100.0,5.1,360.0,0.0,18.0,0.0,76.6,92.2,61.1,2.4800000000000004,5.63,32.0,0.0,0,0.0,0.0,0.0,426.504,0,1,0,0,0,0,0,0,0,0,0,0
1068,36.0,4.3,273.0,0.0,24.0,0.0,73.8,93.5,54.0,13.539999999999996,35.709999999999994,34.0,2.0,0,0.0,0.0,0.0,1587.9072,0,1,0,0,0,0,0,0,0,0,0,0
1069,35.0,6.7,297.0,1.0,16.0,0.1,74.5,90.1,58.9,27.14,32.93,7.0,6.0,0,0.0,0.0,0.0,679.1256000000001,0,0,0,0,0,0,1,0,0,0,0,0
1070,5443.0,8.3,123.0,0.0,17.0,0.0,68.5,89.2,47.7,1.96,3.04,62.0,0.0,1,94.0,40.5,0.43,7821.4272,0,0,0,0,0,0,0,0,0,0,0,1
1071,17.0,7.6,175.0,0.0,9.0,0.0,70.5,85.8,55.1,15.12,15.2,1.0,5.0,0,0.0,0.0,0.0,2398.2648,0,0,0,0,0,0,1,0,0,0,0,0
1072,11.0,6.5,7.0,9.0,0.0,3.67,52.4,63.6,41.2,11.5,19.03,0.0,12.0,1,58.0,18.5,0.32,3343.1352,0,0,0,0,0,0,0,1,0,0,0,0
1073,5646.0,6.3,92.0,1.0,0.0,0.15,64.1,71.8,56.3,61.51000000000001,64.73,0.0,13.0,1,72.0,31.5,0.44,1528.8528,0,0,0,0,0,0,1,0,0,0,0,0
1074,800.0,14.3,349.0,0.0,15.0,0.0,75.3,87.0,63.5,11.41,12.78,3.0,0.0,0,0.0,0.0,0.0,1843.8096,0,0,0,0,0,0,1,0,0,0,0,0
1075,972.0,4.3,380.0,0.0,26.0,0.0,77.6,97.8,57.5,17.96,23.49,17.0,0.0,0,0.0,0.0,0.0,1541.976,0,0,0,0,0,1,0,0,0,0,0,0
1076,98.0,4.7,371.0,0.0,17.0,0.01,77.3,91.7,62.9,1.91,12.66,55.0,0.0,0,0.0,0.0,0.0,1646.9616,0,0,0,0,0,0,0,0,0,0,0,1
1077,50.0,5.4,84.0,0.0,6.0,0.0,66.7,80.3,53.1,1.56,11.14,3.0,1.0,0,0.0,0.0,0.0,1371.3744000000002,0,0,0,0,0,0,0,0,0,0,1,0
1078,14.0,6.3,608.0,0.0,31.0,0.0,84.6,102.1,67.2,17.309999999999995,27.11,35.0,2.0,0,0.0,0.0,0.0,2099.712,0,0,0,0,0,1,0,0,0,0,0,0
1079,205.0,6.7,1005.0,1.0,31.0,1.11,97.4,109.8,85.0,1.69,1.69,53.0,0.0,0,0.0,0.0,0.0,4379.868,0,0,0,0,0,1,0,0,0,0,0,0
1080,18618.0,6.3,312.0,0.0,27.0,0.02,75.1,94.1,56.0,2.38,4.879999999999999,48.0,1.0,1,51.5,20.0,0.39,5646.2568,0,1,0,0,0,0,0,0,0,0,0,0
1081,1265.0,10.1,10.0,1.0,0.0,0.4,59.1,77.2,41.0,0.8200000000000001,1.2200000000000002,0.0,1.0,1,10.0,3.0,0.3,3704.0232,1,0,0,0,0,0,0,0,0,0,0,0
1082,5247.0,4.5,26.0,1.0,0.0,0.11,64.2,83.1,45.2,33.900000000000006,45.99,1.0,2.0,1,106.5,44.5,0.42,7608.175200000001,0,0,0,0,0,1,0,0,0,0,0,0
1083,12.0,6.3,594.0,0.0,29.0,0.02,84.1,99.5,68.8,4.2,4.08,19.0,1.0,0,0.0,0.0,0.0,1538.6952,0,0,0,0,0,1,0,0,0,0,0,0
1084,88.0,7.4,558.0,0.0,29.0,0.0,83.0,98.5,67.5,5.09,6.73,53.0,0.0,1,83.0,23.5,0.28,3113.4792,0,1,0,0,0,0,0,0,0,0,0,0
1085,12407.0,6.7,535.0,0.0,30.0,0.0,82.3,98.8,65.7,4.94,14.18,54.0,0.0,1,169.0,85.0,0.5,4878.5496,0,1,0,0,0,0,0,0,0,0,0,0
1086,248.0,6.7,327.0,0.0,20.0,0.0,75.9,91.7,60.0,9.28,22.200000000000003,56.0,0.0,1,47.0,20.0,0.43,1889.7408,0,0,0,0,0,0,0,0,0,0,0,1
1087,55.0,4.7,647.0,1.0,31.0,0.1,85.9,102.8,68.9,16.869999999999997,46.22,53.0,2.0,1,87.5,43.0,0.49,4156.7736,0,1,0,0,0,0,0,0,0,0,0,0
1088,167.0,8.1,81.0,0.0,4.0,0.15,66.6,77.8,55.4,3.33,12.34,0.0,0.0,0,0.0,0.0,0.0,1253.2656,0,0,0,0,0,0,0,0,0,0,0,1
1089,668.0,6.0,607.0,0.0,28.0,0.0,84.6,98.3,70.9,2.8500000000000005,3.9300000000000006,51.0,0.0,1,13.0,3.0,0.23,3277.5192,0,1,0,0,0,0,0,0,0,0,0,0
1090,190.0,6.9,261.0,1.0,14.0,0.12,73.3,87.3,59.3,4.029999999999999,12.07,53.0,0.0,1,6.5,3.0,0.46,187.0056,0,0,0,0,0,0,0,0,0,0,0,1
1091,0.0,5.4,0.0,9.0,0.0,5.02,51.3,57.9,44.7,30.22,35.24,0.0,25.0,0,0.0,0.0,0.0,2581.9896000000003,1,0,0,0,0,0,0,0,0,0,0,0
