,Fire Size Rank,AWND,CLDD,DP10,DX90,PRCP,TAVG,TMAX,TMIN,PRCP_6M,PRCP_RS,DX90_2M,DP10_2M,Receives Snow,Mar_SP,Mar_WC,Mar_Dens,Elevation,Apr,Aug,Dec,Feb,Jan,Jul,Jun,Mar,May,Nov,Oct,Sep
3883,Small,5.4,276.0,0.0,18.0,0.0,74.1,91.9,56.2,14.619999999999996,44.38,60.0,0.0,1.0,159.3,76.6,0.48,2385.1416,0,0,0,0,0,0,0,0,0,0,0,1
3884,Large,7.4,330.0,0.0,20.0,0.0,75.6,92.2,59.2,2.23,10.43,46.0,0.0,1.0,9.7,4.3,0.44,400.2576,0,1,0,0,0,0,0,0,0,0,0,0
3885,Very Large,4.5,251.0,1.0,16.0,0.13,72.9,87.3,58.4,1.6800000000000002,7.479999999999999,40.0,0.0,0.0,0.0,0.0,0.0,1601.0304,0,0,0,0,0,0,0,0,0,0,1,0
3886,Small,4.7,165.0,0.0,9.0,0.01,70.3,83.4,57.2,11.09,11.869999999999996,8.0,1.0,0.0,0.0,0.0,0.0,1555.0992,0,0,0,0,0,0,1,0,0,0,0,0
3887,Small,3.8,467.0,0.0,31.0,0.0,80.1,97.5,62.6,19.01,30.58,37.0,5.0,1.0,132.9,48.1,0.36,1013.7672,0,1,0,0,0,0,0,0,0,0,0,0
3888,Small,4.5,0.0,1.0,0.0,0.21,44.3,56.1,32.6,0.92,3.08,0.0,3.0,1.0,17.1,4.4,0.26,472.4352,0,0,0,0,1,0,0,0,0,0,0,0
3889,Large,6.5,398.0,1.0,27.0,0.34,77.8,94.3,61.4,4.31,7.539999999999999,5.0,1.0,1.0,79.8,28.4,0.36,5160.6984,0,0,0,0,0,1,0,0,0,0,0,0
3890,Very Large,6.0,813.0,0.0,30.0,0.11,91.2,104.4,78.0,1.2999999999999998,1.16,61.0,2.0,0.0,0.0,0.0,0.0,2624.6400000000003,0,1,0,0,0,0,0,0,0,0,0,0
3891,Small,7.2,246.0,0.0,23.0,0.0,73.1,94.1,52.2,7.6,6.98,26.0,1.0,0.0,0.0,0.0,0.0,2020.9728,0,1,0,0,0,0,0,0,0,0,0,0
3892,Small,7.6,53.0,0.0,4.0,0.0,61.7,75.4,48.0,8.059999999999999,8.059999999999999,0.0,7.0,1.0,61.8,31.0,0.5,419.9424,1,0,0,0,0,0,0,0,0,0,0,0
3893,Very Large,6.3,58.0,0.0,2.0,0.0,62.8,72.0,53.5,9.54,9.579999999999998,1.0,5.0,0.0,0.0,0.0,0.0,1112.1912,0,0,0,0,0,0,0,0,1,0,0,0
3894,Very Large,8.1,696.0,0.0,30.0,0.0,88.2,104.6,71.8,0.93,1.36,40.0,1.0,0.0,0.0,0.0,0.0,2162.0472,0,0,0,0,0,0,1,0,0,0,0,0
3895,Small,6.0,379.0,1.0,21.0,0.16,77.6,94.4,60.9,9.650000000000002,34.03,56.0,1.0,1.0,24.9,9.0,0.36,4504.5384,0,0,0,0,0,0,0,0,0,0,0,1
3896,Medium,7.6,27.0,2.0,1.0,1.09,61.4,76.8,45.9,6.02,7.109999999999999,0.0,4.0,0.0,0.0,0.0,0.0,236.2176,1,0,0,0,0,0,0,0,0,0,0,0
3897,Small,5.1,0.0,0.0,0.0,0.0,58.7,64.5,53.0,20.39,23.52,0.0,3.0,0.0,0.0,0.0,0.0,1597.7496,0,1,0,0,0,0,0,0,0,0,0,0
3898,Very Large,6.7,615.0,0.0,31.0,0.0,84.8,97.2,72.5,1.56,2.18,29.0,0.0,1.0,56.8,27.6,0.49,2778.8376000000003,0,0,0,0,0,1,0,0,0,0,0,0
3899,Large,5.1,240.0,0.0,12.0,0.08,72.8,88.0,57.5,4.499999999999999,7.529999999999999,11.0,2.0,0.0,0.0,0.0,0.0,957.9936,0,0,0,0,0,1,0,0,0,0,0,0
3900,Small,2.7,198.0,0.0,0.0,0.0,71.4,80.5,62.3,0.76,4.37,1.0,0.0,0.0,0.0,0.0,0.0,1630.5576,0,1,0,0,0,0,0,0,0,0,0,0
3901,Very Large,7.2,425.0,1.0,31.0,0.11,78.7,100.5,56.9,1.33,1.94,20.0,2.0,1.0,70.7,29.2,0.41,9120.624,0,0,0,0,0,1,0,0,0,0,0,0
3902,Small,7.4,286.0,0.0,19.0,0.03,74.0,89.9,58.2,22.08,25.82,0.0,11.0,1.0,71.4,31.2,0.44,2352.3336,0,0,0,0,0,0,0,0,1,0,0,0
3903,Very Large,5.6,150.0,1.0,11.0,0.22,69.8,86.5,53.1,5.26,18.290000000000003,55.0,0.0,0.0,0.0,0.0,0.0,561.0168,0,0,0,0,0,0,0,0,0,0,0,1
3904,Large,10.3,282.0,0.0,17.0,0.0,74.4,91.4,57.3,6.46,7.85,13.0,4.0,0.0,0.0,0.0,0.0,328.08000000000004,0,0,0,0,0,0,1,0,0,0,0,0
3905,Large,5.6,0.0,0.0,0.0,0.02,58.9,65.2,52.6,6.409999999999999,10.919999999999998,0.0,1.0,0.0,0.0,0.0,0.0,410.1,0,1,0,0,0,0,0,0,0,0,0,0
3906,Medium,6.3,295.0,0.0,25.0,0.08,74.4,95.2,53.7,7.939999999999999,21.48,35.0,0.0,0.0,0.0,0.0,0.0,1958.6376,0,1,0,0,0,0,0,0,0,0,0,0
3907,Medium,5.4,0.0,1.0,0.0,0.27,54.9,73.5,36.3,8.59,10.74,0.0,7.0,1.0,53.4,15.8,0.3,6226.9584,0,0,0,0,0,0,1,0,0,0,0,0
3908,Very Large,6.9,710.0,0.0,31.0,0.0,87.9,101.2,74.6,5.25,6.46,34.0,1.0,1.0,85.3,26.8,0.31,1108.9104,0,0,0,0,0,1,0,0,0,0,0,0
3909,Medium,9.6,74.0,1.0,4.0,0.19,66.3,80.3,52.3,5.96,10.06,2.0,2.0,0.0,0.0,0.0,0.0,62.3352,0,0,0,0,0,0,1,0,0,0,0,0
3910,Very Large,6.7,0.0,0.0,0.0,0.0,61.6,67.7,55.6,0.93,2.869999999999999,0.0,0.0,0.0,0.0,0.0,0.0,4350.3408,0,0,0,0,0,0,1,0,0,0,0,0
3911,Very Large,4.5,254.0,0.0,18.0,0.0,73.2,91.6,54.8,12.999999999999998,33.27,29.0,0.0,0.0,0.0,0.0,0.0,1446.8328,0,1,0,0,0,0,0,0,0,0,0,0
3912,Medium,7.8,313.0,0.0,20.0,0.0,75.1,90.8,59.4,7.859999999999999,13.47,16.0,1.0,1.0,8.0,3.0,0.38,104.9856,0,0,0,0,0,1,0,0,0,0,0,0
3913,Small,4.0,89.0,0.0,0.0,0.0,67.8,75.7,59.9,4.91,9.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0856,0,0,0,0,0,1,0,0,0,0,0,0
3914,Small,6.7,178.0,2.0,9.0,0.65,70.3,84.3,56.3,44.0,44.38,3.0,27.0,1.0,215.0,113.0,0.53,2457.3192,0,0,0,0,0,0,0,0,1,0,0,0
3915,Small,6.0,21.0,0.0,0.0,0.01,63.5,74.3,52.6,5.82,11.39,2.0,2.0,0.0,0.0,0.0,0.0,948.1512,0,0,0,0,0,1,0,0,0,0,0,0
3916,Very Large,9.8,248.0,0.0,8.0,0.09,72.1,85.3,58.9,2.48,2.57,2.0,3.0,0.0,0.0,0.0,0.0,482.2776,1,0,0,0,0,0,0,0,0,0,0,0
3917,Very Large,7.4,254.0,0.0,18.0,0.12,72.4,89.0,55.8,1.94,2.4599999999999995,3.0,2.0,1.0,33.0,10.4,0.32,4005.8568,0,0,0,0,0,0,1,0,0,0,0,0
3918,Very Large,11.2,306.0,0.0,7.0,0.0,74.7,86.2,63.3,5.079999999999999,6.96,0.0,0.0,0.0,0.0,0.0,0.0,4153.4928,0,0,0,0,0,1,0,0,0,0,0,0
3919,Large,4.9,11.0,0.0,0.0,0.03,63.8,73.9,53.7,5.390000000000001,9.61,0.0,0.0,0.0,0.0,0.0,0.0,2595.1128000000003,0,1,0,0,0,0,0,0,0,0,0,0
3920,Large,8.5,374.0,0.0,20.0,0.0,77.5,92.9,62.1,12.37,13.57,10.0,1.0,0.0,0.0,0.0,0.0,6292.5744,0,0,0,0,0,0,1,0,0,0,0,0
3921,Medium,6.0,5.0,7.0,0.0,2.52,45.3,52.9,37.7,36.51,39.03,0.0,22.0,1.0,56.9,21.8,0.38,3389.0664,1,0,0,0,0,0,0,0,0,0,0,0
3922,Large,6.3,335.0,0.0,19.0,0.0,75.9,90.8,61.0,1.64,7.470000000000001,57.0,0.0,1.0,77.1,27.9,0.36,1407.4632,0,0,0,0,0,0,0,0,0,0,0,1
3923,Medium,6.9,327.0,2.0,20.0,0.62,75.9,92.3,59.5,10.210000000000004,16.61,13.0,2.0,1.0,0.0,0.0,0.0,124.6704,0,0,0,0,0,0,1,0,0,0,0,0
3924,Small,7.6,184.0,1.0,15.0,0.1,69.9,86.9,53.0,4.5,5.27,3.0,4.0,1.0,68.9,25.0,0.36,5862.7896,0,0,0,0,0,0,1,0,0,0,0,0
3925,Very Large,6.9,829.0,0.0,31.0,0.0,91.7,106.8,76.7,1.5300000000000002,3.1300000000000003,61.0,1.0,0.0,0.0,0.0,0.0,3694.1808,0,1,0,0,0,0,0,0,0,0,0,0
3926,Large,3.8,519.0,0.0,28.0,0.0,81.7,99.9,63.6,11.47,22.47,44.0,2.0,1.0,120.6,44.4,0.37,2857.5768000000003,0,1,0,0,0,0,0,0,0,0,0,0
3927,Medium,8.9,372.0,0.0,21.0,0.0,77.4,92.0,62.8,20.94,23.309999999999995,8.0,3.0,1.0,154.8,59.1,0.38,337.92240000000004,0,0,0,0,0,0,1,0,0,0,0,0
3928,Very Large,7.8,126.0,1.0,12.0,0.29,67.5,85.0,50.0,15.69,16.46,3.0,4.0,1.0,86.5,38.0,0.44,1072.8216,0,0,0,0,0,0,1,0,0,0,0,0
3929,Small,4.3,0.0,0.0,0.0,0.19,53.5,60.5,46.5,21.95,36.27,0.0,0.0,0.0,0.0,0.0,0.0,341.20320000000004,0,0,0,0,0,0,0,0,0,0,0,1
3930,Very Large,6.0,621.0,0.0,29.0,0.0,85.0,98.1,72.0,0.8999999999999999,2.18,53.0,0.0,1.0,56.8,27.6,0.49,856.2888,0,1,0,0,0,0,0,0,0,0,0,0
3931,Very Large,6.5,52.0,0.0,3.0,0.02,61.9,76.8,47.0,21.71,24.19,1.0,1.0,0.0,0.0,0.0,0.0,856.2888,0,0,0,0,0,0,0,0,1,0,0,0
3932,Small,14.1,223.0,0.0,13.0,0.02,71.4,86.9,55.9,3.73,5.5,2.0,5.0,1.0,46.8,15.3,0.33,2421.2304,0,0,0,0,0,0,0,0,1,0,0,0
3933,Large,8.1,168.0,0.0,9.0,0.1,70.1,85.0,55.3,7.15,7.38,3.0,4.0,0.0,0.0,0.0,0.0,141.0744,0,0,0,0,0,0,0,0,1,0,0,0
3934,Medium,7.6,361.0,0.0,21.0,0.01,77.0,93.2,60.8,8.790000000000001,25.33,55.0,1.0,1.0,95.7,47.3,0.49,1128.5952,0,0,0,0,0,0,0,0,0,0,0,1
3935,Very Large,8.3,999.0,0.0,31.0,0.0,97.2,110.9,83.6,2.87,2.03,60.0,2.0,0.0,0.0,0.0,0.0,232.9368,0,1,0,0,0,0,0,0,0,0,0,0
3936,Large,4.3,446.0,0.0,26.0,0.06,79.4,94.2,64.5,1.4500000000000002,4.05,29.0,1.0,0.0,0.0,0.0,0.0,2775.5568000000003,0,1,0,0,0,0,0,0,0,0,0,0
3937,Small,6.9,376.0,0.0,19.0,0.0,77.4,91.6,63.3,3.62,4.93,14.0,3.0,1.0,18.3,6.3,0.34,895.6584,0,0,0,0,0,0,1,0,0,0,0,0
3938,Small,6.9,244.0,0.0,12.0,0.05,72.7,85.7,59.6,3.07,3.09,4.0,1.0,1.0,5.6,2.4,0.43,469.1544,0,0,0,0,0,0,0,0,1,0,0,0
3939,Medium,4.9,10.0,0.0,0.0,0.01,62.2,71.4,52.9,13.09,16.4,1.0,3.0,0.0,0.0,0.0,0.0,505.2432,0,0,0,0,0,0,1,0,0,0,0,0
3940,Very Large,5.1,0.0,0.0,0.0,0.09,57.0,63.5,50.4,35.11000000000001,59.89000000000001,0.0,5.0,0.0,0.0,0.0,0.0,3106.9176,0,0,0,0,0,1,0,0,0,0,0,0
3941,Very Large,5.8,833.0,0.0,31.0,0.0,91.9,107.3,76.4,1.09,4.109999999999999,52.0,0.0,0.0,0.0,0.0,0.0,2086.5888,0,1,0,0,0,0,0,0,0,0,0,0
3942,Medium,5.1,294.0,0.0,21.0,0.0,74.8,92.7,56.9,0.14,8.200000000000001,57.0,0.0,1.0,90.8,42.8,0.47,170.60160000000002,0,0,0,0,0,0,0,0,0,0,0,1
3943,Medium,13.4,152.0,1.0,13.0,0.5,68.2,82.9,53.5,15.06,16.99,0.0,5.0,1.0,76.0,30.2,0.4,2785.3992000000003,0,0,0,0,0,0,0,0,1,0,0,0
3944,Very Large,5.4,0.0,1.0,0.0,0.27,54.9,73.5,36.3,8.59,10.74,0.0,7.0,1.0,71.8,17.3,0.24,6643.62,0,0,0,0,0,0,1,0,0,0,0,0
3945,Medium,6.9,0.0,2.0,0.0,1.02,45.1,61.7,28.5,0.85,3.2300000000000004,29.0,0.0,1.0,59.3,24.9,0.42,4058.3496,0,0,0,0,0,0,0,0,0,1,0,0
3946,Very Large,7.6,513.0,0.0,31.0,0.0,81.6,99.4,63.8,5.01,9.68,24.0,2.0,0.0,0.0,0.0,0.0,518.3664,0,0,0,0,0,1,0,0,0,0,0,0
3947,Medium,5.4,0.0,8.0,0.0,6.36,38.0,43.5,32.5,15.12,40.220000000000006,0.0,12.0,1.0,36.9,15.8,0.43,4235.5128,0,0,0,0,1,0,0,0,0,0,0,0
3948,Very Large,4.5,0.0,2.0,0.0,0.42,53.9,61.5,46.3,7.680000000000001,24.12,0.0,2.0,1.0,71.4,31.2,0.44,1482.9216,0,0,0,0,0,0,0,0,0,0,0,1
3949,Small,5.6,0.0,10.0,0.0,3.06,50.3,57.4,43.2,0.8600000000000001,14.78,1.0,1.0,1.0,37.0,14.5,0.39,1522.2912,0,0,1,0,0,0,0,0,0,0,0,0
3950,Large,7.2,64.0,0.0,10.0,0.01,64.3,85.2,43.5,3.81,20.22,39.0,2.0,0.0,0.0,0.0,0.0,3713.8656,0,0,0,0,0,0,0,0,0,0,0,1
3951,Very Large,5.8,488.0,0.0,26.0,0.0,80.7,96.6,64.8,20.340000000000003,25.82,35.0,2.0,1.0,83.7,22.0,0.26,2588.5512000000003,0,0,0,0,0,1,0,0,0,0,0,0
3952,Very Large,7.8,729.0,0.0,30.0,0.0,89.3,105.0,73.7,3.26,3.3800000000000003,38.0,1.0,0.0,0.0,0.0,0.0,2772.2760000000003,0,0,0,0,0,0,1,0,0,0,0,0
3953,Large,6.7,396.0,0.0,24.0,0.11,78.2,92.9,63.5,28.84,33.68,8.0,11.0,1.0,154.8,59.1,0.38,1059.6984,0,0,0,0,0,0,1,0,0,0,0,0
3954,Very Large,6.0,186.0,0.0,4.0,0.0,71.1,83.6,58.7,1.3000000000000005,2.61,5.0,0.0,0.0,0.0,0.0,0.0,1387.7784,0,0,0,0,0,0,1,0,0,0,0,0
3955,Very Large,6.0,335.0,0.0,21.0,0.03,76.2,92.7,59.6,1.23,4.32,59.0,0.0,1.0,45.0,17.0,0.38,3064.2672,0,0,0,0,0,0,0,0,0,0,0,1
3956,Small,6.3,277.0,0.0,20.0,0.0,73.9,92.3,55.5,4.19,21.649999999999995,48.0,0.0,0.0,0.0,0.0,0.0,882.5352,0,1,0,0,0,0,0,0,0,0,0,0
3957,Very Large,6.3,466.0,0.0,26.0,0.0,80.1,97.0,63.1,13.340000000000002,17.1,27.0,2.0,1.0,75.5,36.6,0.48,757.8648000000001,0,0,0,0,0,1,0,0,0,0,0,0
3958,Very Large,5.6,599.0,0.0,29.0,0.09,84.3,100.7,68.0,14.28,16.24,34.0,0.0,1.0,24.5,7.0,0.29,1446.8328,0,0,0,0,0,1,0,0,0,0,0,0
3959,Small,5.6,160.0,0.0,0.0,0.0,69.0,76.3,61.6,16.2,40.37,0.0,0.0,1.0,62.7,25.6,0.41,2388.4224,0,1,0,0,0,0,0,0,0,0,0,0
3960,Very Large,6.5,314.0,0.0,25.0,0.0,75.1,95.6,54.6,1.02,8.149999999999999,44.0,0.0,1.0,61.8,31.0,0.5,1450.1136,0,1,0,0,0,0,0,0,0,0,0,0
3961,Large,3.6,0.0,2.0,0.0,1.07,54.2,69.6,38.8,2.13,27.190000000000005,4.0,2.0,0.0,0.0,0.0,0.0,1440.2712,0,0,0,0,0,0,0,0,0,1,0,0
3962,Large,10.5,247.0,0.0,18.0,0.0,73.2,90.2,56.2,9.61,11.47,4.0,2.0,0.0,0.0,0.0,0.0,216.5328,0,0,0,0,0,0,1,0,0,0,0,0
3963,Very Large,9.4,202.0,0.0,11.0,0.0,71.4,86.7,56.1,2.06,11.53,15.0,1.0,0.0,0.0,0.0,0.0,718.4952000000001,0,0,0,0,0,1,0,0,0,0,0,0
3964,Medium,3.6,102.0,0.0,9.0,0.06,66.6,82.6,50.6,3.3400000000000003,22.06,38.0,0.0,0.0,0.0,0.0,0.0,2073.4656,0,0,0,0,0,0,0,0,0,0,0,1
3965,Very Large,6.5,130.0,3.0,4.0,0.5,66.7,79.7,53.8,1.87,2.37,0.0,2.0,1.0,6.0,1.5,0.25,3986.172,1,0,0,0,0,0,0,0,0,0,0,0
3966,Medium,6.5,479.0,1.0,29.0,0.2,80.5,96.2,64.8,2.01,2.43,17.0,1.0,1.0,12.0,3.5,0.29,6154.7808,0,0,0,0,0,1,0,0,0,0,0,0
3967,Medium,7.4,390.0,0.0,26.0,0.0,77.6,94.7,60.5,10.68,14.89,13.0,2.0,0.0,0.0,0.0,0.0,518.3664,0,0,0,0,0,1,0,0,0,0,0,0
3968,Very Large,7.4,225.0,5.0,15.0,1.34,71.6,86.0,57.3,11.12,13.11,1.0,4.0,1.0,56.5,20.6,0.36,265.7448,0,0,0,0,0,0,1,0,0,0,0,0
3969,Medium,7.4,208.0,0.0,18.0,0.0,71.6,91.7,51.5,1.52,5.83,43.0,0.0,0.0,0.0,0.0,0.0,741.4608000000001,0,1,0,0,0,0,0,0,0,0,0,0
3970,Medium,12.8,274.0,0.0,9.0,0.0,73.8,84.2,63.4,0.4299999999999999,2.41,10.0,0.0,0.0,0.0,0.0,0.0,1256.5464,0,1,0,0,0,0,0,0,0,0,0,0
3971,Medium,6.7,385.0,0.0,23.0,0.0,77.4,94.1,60.8,7.48,12.82,15.0,4.0,1.0,162.0,64.2,0.4,1532.1336,0,0,0,0,0,1,0,0,0,0,0,0
3972,Medium,5.1,0.0,0.0,0.0,0.0,58.7,64.5,53.0,20.39,23.52,0.0,3.0,1.0,28.0,7.5,0.27,3543.264,0,1,0,0,0,0,0,0,0,0,0,0
3973,Small,4.9,105.0,2.0,0.0,1.28,65.2,72.5,57.8,15.489999999999998,32.61,0.0,2.0,1.0,12.0,3.5,0.29,1820.844,0,0,0,0,0,0,0,0,0,0,0,1
3974,Very Large,4.9,440.0,0.0,29.0,0.04,79.2,96.4,62.0,19.02,44.38,52.0,1.0,1.0,54.2,18.9,0.35,4547.1888,0,1,0,0,0,0,0,0,0,0,0,0
3975,Medium,7.8,313.0,0.0,20.0,0.0,75.1,90.8,59.4,7.859999999999999,13.47,16.0,1.0,1.0,8.0,3.0,0.38,833.3232,0,0,0,0,0,1,0,0,0,0,0,0
3976,Large,5.4,507.0,0.0,31.0,0.0,81.3,97.5,65.2,6.569999999999999,22.13,54.0,1.0,1.0,82.0,36.0,0.44,1732.2624,0,1,0,0,0,0,0,0,0,0,0,0
3977,Large,7.6,241.0,0.0,18.0,0.0,72.7,91.0,54.4,9.81,16.46,15.0,4.0,0.0,0.0,0.0,0.0,439.6272,0,0,0,0,0,1,0,0,0,0,0,0
3978,Large,4.5,2.0,1.0,0.0,0.57,56.8,66.1,47.5,20.76,55.56,0.0,1.0,0.0,0.0,0.0,0.0,2316.2448,0,0,0,0,0,0,0,0,0,0,0,1
3979,Medium,8.3,459.0,0.0,31.0,0.0,79.8,96.2,63.5,5.329999999999999,7.42,25.0,1.0,1.0,10.6,4.6,0.43,544.6128,0,0,0,0,0,1,0,0,0,0,0,0
3980,Large,8.1,560.0,1.0,29.0,0.43,83.1,96.8,69.3,3.2299999999999995,5.849999999999999,31.0,2.0,1.0,3.5,1.5,0.43,1702.7352,0,0,0,0,0,1,0,0,0,0,0,0
3981,Large,7.2,213.0,0.0,9.0,0.0,72.1,86.0,58.1,3.2,4.46,5.0,2.0,0.0,0.0,0.0,0.0,1896.3024,0,0,0,0,0,0,1,0,0,0,0,0
3982,Very Large,4.9,0.0,3.0,0.0,0.61,48.2,59.3,37.1,0.31,6.46,0.0,2.0,1.0,85.3,26.8,0.31,1591.188,0,0,1,0,0,0,0,0,0,0,0,0
3983,Small,7.8,34.0,4.0,1.0,0.84,62.8,76.3,49.2,12.38,13.11,0.0,7.0,1.0,56.5,20.6,0.36,170.60160000000002,0,0,0,0,0,0,0,0,1,0,0,0
3984,Large,8.9,273.0,0.0,16.0,0.08,74.1,89.9,58.3,7.1,9.87,11.0,1.0,0.0,0.0,0.0,0.0,121.3896,0,0,0,0,0,0,1,0,0,0,0,0
3985,Large,6.5,857.0,2.0,31.0,0.33,92.6,104.9,80.3,2.47,3.4000000000000004,58.0,1.0,0.0,0.0,0.0,0.0,3093.7944,0,1,0,0,0,0,0,0,0,0,0,0
3986,Large,7.2,87.0,1.0,3.0,0.23,66.3,79.9,52.7,9.43,10.03,0.0,4.0,1.0,86.5,38.0,0.44,321.51840000000004,0,0,0,0,0,0,0,0,1,0,0,0
3987,Very Large,11.2,379.0,0.0,11.0,0.0,77.2,88.0,66.5,3.96,10.59,3.0,0.0,0.0,0.0,0.0,0.0,2709.9408000000003,0,0,0,0,0,1,0,0,0,0,0,0
3988,Small,8.1,255.0,1.0,15.0,0.27,73.5,89.2,57.8,11.989999999999998,13.019999999999998,2.0,3.0,0.0,0.0,0.0,0.0,997.3632,0,0,0,0,0,0,1,0,0,0,0,0
3989,Large,6.0,418.0,0.0,24.0,0.1,78.9,95.9,61.8,7.63,17.24,53.0,0.0,0.0,0.0,0.0,0.0,282.1488,0,0,0,0,0,0,0,0,0,0,0,1
3990,Medium,6.3,700.0,0.0,31.0,0.0,87.6,101.4,73.8,2.3599999999999994,3.09,34.0,0.0,1.0,5.6,2.4,0.43,2122.6776,0,0,0,0,0,1,0,0,0,0,0,0
3991,Medium,5.1,245.0,0.0,16.0,0.02,72.9,89.7,56.0,4.529999999999999,5.869999999999999,14.0,0.0,0.0,0.0,0.0,0.0,4209.2664,0,0,0,0,0,1,0,0,0,0,0,0
3992,Very Large,5.6,599.0,0.0,29.0,0.09,84.3,100.7,68.0,14.28,16.24,34.0,0.0,1.0,16.5,5.5,0.33,4127.2464,0,0,0,0,0,1,0,0,0,0,0,0
3993,Medium,5.8,152.0,0.0,10.0,0.09,70.1,87.1,53.1,4.17,14.669999999999998,61.0,0.0,1.0,160.8,54.3,0.34,620.0712,0,0,0,0,0,0,0,0,0,0,0,1
3994,Large,7.2,79.0,0.0,4.0,0.0,64.5,79.7,49.3,1.63,17.439999999999998,42.0,0.0,0.0,0.0,0.0,0.0,698.8104000000001,0,0,0,0,0,0,0,0,0,0,1,0
3995,Large,5.4,417.0,0.0,28.0,0.0,78.5,97.1,59.8,8.15,14.73,44.0,0.0,0.0,0.0,0.0,0.0,282.1488,0,1,0,0,0,0,0,0,0,0,0,0
3996,Large,8.5,374.0,0.0,20.0,0.0,77.5,92.9,62.1,12.37,13.57,10.0,1.0,0.0,0.0,0.0,0.0,3736.8312,0,0,0,0,0,0,1,0,0,0,0,0
3997,Medium,7.6,204.0,0.0,17.0,0.02,71.3,89.7,52.9,9.09,13.07,19.0,0.0,0.0,0.0,0.0,0.0,1141.7184,0,0,0,0,0,1,0,0,0,0,0,0
3998,Large,9.6,249.0,1.0,9.0,0.19,73.0,86.3,59.8,6.46,17.79,28.0,0.0,0.0,0.0,0.0,0.0,597.1056,0,1,0,0,0,0,0,0,0,0,0,0
3999,Large,4.5,350.0,1.0,23.0,0.12,76.5,93.8,59.3,6.359999999999999,19.25,59.0,0.0,1.0,41.6,14.6,0.35,5383.7928,0,0,0,0,0,0,0,0,0,0,0,1
4000,Large,7.4,226.0,0.0,12.0,0.0,72.5,87.7,57.3,17.13,19.879999999999995,1.0,11.0,1.0,14.5,6.8,0.47,101.7048,0,0,0,0,0,0,1,0,0,0,0,0
4001,Small,8.5,273.0,0.0,20.0,0.0,74.1,91.3,56.9,6.670000000000001,7.58,4.0,1.0,1.0,98.0,43.9,0.45,2080.0272,0,0,0,0,0,0,1,0,0,0,0,0
4002,Medium,4.5,339.0,0.0,24.0,0.0,76.3,93.3,59.3,4.63,12.36,58.0,0.0,1.0,123.5,49.0,0.4,521.6472,0,0,0,0,0,0,0,0,0,0,0,1
4003,Medium,8.3,29.0,0.0,9.0,0.0,63.6,83.1,44.2,6.82,7.25,5.0,3.0,0.0,0.0,0.0,0.0,3799.1664,0,0,0,0,0,0,1,0,0,0,0,0
4004,Medium,7.6,11.0,3.0,0.0,1.11,61.3,73.4,49.1,3.04,12.099999999999998,38.0,1.0,0.0,0.0,0.0,0.0,131.232,0,0,0,0,0,0,0,0,0,0,1,0
4005,Medium,6.7,442.0,0.0,27.0,0.0,79.3,96.4,62.1,7.81,18.290000000000003,36.0,0.0,1.0,160.8,54.3,0.34,1807.7208,0,1,0,0,0,0,0,0,0,0,0,0
4006,Very Large,6.7,355.0,0.0,23.0,0.0,76.5,93.2,59.7,8.79,21.44,36.0,0.0,0.0,0.0,0.0,0.0,521.6472,0,1,0,0,0,0,0,0,0,0,0,0
4007,Large,6.9,691.0,0.0,30.0,0.0,87.3,99.9,74.6,1.34,2.37,41.0,0.0,1.0,6.0,1.5,0.25,728.3376000000001,0,0,0,0,0,1,0,0,0,0,0,0
4008,Very Large,6.3,353.0,0.0,21.0,0.02,76.8,92.6,60.9,19.24,22.33,8.0,2.0,1.0,91.7,57.3,0.62,869.412,0,0,0,0,0,0,1,0,0,0,0,0
4009,Medium,8.7,181.0,0.0,8.0,0.02,70.9,85.8,55.9,15.209999999999996,18.290000000000003,6.0,7.0,1.0,160.8,54.3,0.34,1430.4288,0,0,0,0,0,0,1,0,0,0,0,0
4010,Large,5.1,0.0,0.0,0.0,0.0,58.7,64.5,53.0,20.39,23.52,0.0,3.0,1.0,28.0,7.5,0.27,1637.1192,0,1,0,0,0,0,0,0,0,0,0,0
4011,Very Large,8.7,754.0,0.0,31.0,0.0,89.3,104.7,74.0,0.81,1.33,46.0,0.0,1.0,20.0,5.5,0.28,5754.5232000000005,0,0,0,0,0,1,0,0,0,0,0,0
4012,Small,12.3,285.0,0.0,7.0,0.0,74.0,85.5,62.5,4.29,6.76,5.0,0.0,1.0,18.3,6.3,0.34,3103.6368,0,0,0,0,0,1,0,0,0,0,0,0
4013,Large,6.5,598.0,0.0,31.0,0.0,84.3,101.5,67.1,9.94,10.79,32.0,1.0,1.0,85.3,26.8,0.31,524.928,0,0,0,0,0,1,0,0,0,0,0,0
4014,Very Large,4.3,344.0,0.0,23.0,0.0,76.5,93.1,59.9,4.74,11.36,58.0,0.0,0.0,0.0,0.0,0.0,2217.8208,0,0,0,0,0,0,0,0,0,0,0,1
4015,Very Large,4.7,25.0,2.0,2.0,0.63,63.0,81.9,44.1,3.0500000000000003,8.59,0.0,0.0,1.0,114.9,20.3,0.18,7595.052000000001,0,0,0,0,0,1,0,0,0,0,0,0
4016,Very Large,5.6,1.0,2.0,0.0,0.93,57.1,71.9,42.3,0.43,1.73,1.0,0.0,0.0,0.0,0.0,0.0,-29.5272,0,0,0,1,0,0,0,0,0,0,0,0
